"","batter","pitch_type_condensed","p_throws","stand","avgEV","avgLA","zSwingPCT","oSwingPCT","sz_bot","sz_top"
"2546",671277,"CB","R","L",83.275,-7.03846153846154,0.785714285714286,0.245454545454545,1.7283734939759,3.48740963855422
"2547",671277,"CH","R","L",76.8885714285714,-3.24761904761905,0.836538461538462,0.322115384615385,1.72971153846154,3.50900641025641
"2548",671277,"CT","R","L",89.3333333333333,7.18181818181818,0.714285714285714,0.403846153846154,1.73540229885057,3.50275862068966
"2549",671277,"FF","L","L",85.5787234042553,31,0.603174603174603,0.386363636363636,1.74280373831776,3.51345794392523
"2550",671277,"FF","R","L",85.1746575342466,21.6986301369863,0.716867469879518,0.315384615384615,1.73939189189189,3.51037162162162
"2551",671277,"SI","L","L",86.3592592592593,-8.67857142857143,0.666666666666667,0.290322580645161,1.73828947368421,3.49894736842105
"2552",671277,"SI","R","L",82.7984375,10.1875,0.627906976744186,0.323943661971831,1.7359872611465,3.5256050955414
"2553",671277,"SL","L","L",79.7152542372881,12.3728813559322,0.875,0.288888888888889,1.74883116883117,3.5088961038961
"2554",671277,"SL","R","L",85.374,3.82,0.818181818181818,0.307086614173228,1.73995780590717,3.50628691983122
"2555",671289,"CH","L","R",81.9030303030303,8.21212121212121,0.838709677419355,0.482758620689655,1.46533333333333,3.27016666666667
"2556",671289,"FF","L","R",80.0867924528302,17.4905660377358,0.652173913043478,0.222222222222222,1.46186991869919,3.26780487804878
"2557",671289,"FF","R","R",81.86875,28.1666666666667,0.666666666666667,0.338983050847458,1.45264,3.25784
"2558",671289,"SL","R","R",78.8107142857143,19.9285714285714,0.545454545454545,0.2,1.46148936170213,3.26702127659574
"2559",671739,"CB","R","L",82.4148148148148,-6.94444444444444,0.651515151515151,0.458823529411765,1.56682119205298,3.42192052980132
"2560",671739,"CH","R","L",83.1742574257426,2.33663366336634,0.82,0.470588235294118,1.57252964426877,3.43648221343874
"2561",671739,"CT","R","L",80.9344262295082,15.8032786885246,0.774647887323944,0.358974358974359,1.56724832214765,3.42765100671141
"2562",671739,"FF","L","L",83.8036363636364,15.5818181818182,0.519607843137255,0.337837837837838,1.570625,3.42204545454545
"2563",671739,"FF","R","L",85.7455555555556,31.2777777777778,0.685483870967742,0.291304347826087,1.56968619246862,3.43062761506276
"2564",671739,"SI","L","L",79.8387096774194,-9.29032258064516,0.416666666666667,0.372093023255814,1.56699029126214,3.4395145631068
"2565",671739,"SI","R","L",87.9271428571429,8.54166666666667,0.645454545454546,0.310344827586207,1.5705076142132,3.42771573604061
"2566",671739,"SL","L","L",84.5305084745763,23.4915254237288,0.830985915492958,0.37037037037037,1.56986842105263,3.41802631578947
"2567",671739,"SL","R","L",86.3898550724638,7.08695652173913,0.692307692307692,0.398148148148148,1.56673366834171,3.42391959798995
"2568",672275,"CB","L","R",76.9526315789474,3.42105263157895,0.576923076923077,0.263157894736842,1.545,3.275625
"2569",672275,"CB","R","L",78.0884615384615,10.2307692307692,0.628571428571429,0.408163265306122,1.57940476190476,3.31428571428571
"2570",672275,"CH","L","R",79.4944444444444,5.11111111111111,0.605263157894737,0.181818181818182,1.54887323943662,3.26943661971831
"2571",672275,"CH","R","L",75.6290909090909,1.10909090909091,0.714285714285714,0.282051282051282,1.57932989690722,3.32324742268041
"2572",672275,"CT","R","L",76.4727272727273,8.42424242424242,0.641509433962264,0.424242424242424,1.55744186046512,3.31325581395349
"2573",672275,"FF","L","R",85.7604651162791,17.0232558139535,0.511111111111111,0.171428571428571,1.5479375,3.2625625
"2574",672275,"FF","R","L",85.94,28.4,0.629411764705882,0.272727272727273,1.5779552715655,3.3191054313099
"2575",672275,"SI","R","L",82.4690476190476,16.6904761904762,0.758620689655172,0.111111111111111,1.59601941747573,3.30543689320388
"2576",672275,"SL","R","L",82.1255813953488,11.8139534883721,0.757142857142857,0.323943661971831,1.57156028368794,3.31340425531915
"2577",672284,"CB","R","L",84.79375,-11.53125,0.556818181818182,0.114942528735632,1.63902857142857,3.47
"2578",672284,"CH","R","L",81.2068965517241,-2.68965517241379,0.747899159663866,0.38265306122449,1.65374603174603,3.48244444444444
"2579",672284,"CT","R","L",82.7024390243902,14.7560975609756,0.709090909090909,0.25531914893617,1.63382352941176,3.46166666666667
