"","pitcher","pitch_type_condensed","pitches","totalPitches","usagePCT","p_throws","avgVelo","avgRPX","avgRPZ","avgRPY","avgHBRK","avgVBRK","sdVelo","sdRPX","sdRPZ","sdRPY","sdHBRK","sdVBRK"
"29",448179,"FF",847,2493,0.339751303650221,"L",88.3370283018868,1.39755896226415,5.91438679245283,54.1679009433962,0.524870283018868,1.45057783018868,1.12783674166302,0.216616263766873,0.161470811790557,0.196862832520302,0.202703061075701,0.132069249764739
"30",448179,"SI",99,2493,0.0397111913357401,"L",86.1393939393939,2.26434343434343,4.68555555555556,54.0426262626263,1.31292929292929,0.517979797979798,1.56608299763234,0.335343751797641,0.427346397329681,0.232899145460643,0.177575810342745,0.264548054343822
"31",448179,"SL",202,2493,0.081026875250702,"L",70.4435643564356,2.39054455445545,4.39628712871287,54.5188613861386,-1.69074257425743,0.0716831683168317,3.29597722066176,0.46524823577376,0.570318560482228,0.316825344785682,0.291101772340889,0.253198717730874
"32",450203,"CB",1225,2830,0.432862190812721,"R",82.3282803585982,-2.49190709046455,5.33466177669112,54.3871638141809,1.13245313773431,-0.651149144254279,0.964495604579605,0.13599652562588,0.120712048123859,0.192164476505062,0.211268822931252,0.214857742888452
"33",450203,"CH",290,2830,0.102473498233216,"R",86.0427586206897,-2.4381724137931,5.30106896551724,54.2755172413793,-1.43724137931034,0.0256551724137931,1.28025975022244,0.130523717227404,0.126266163386028,0.155576530348031,0.147387786222274,0.151763856783322
"34",450203,"CT",224,2830,0.0791519434628975,"R",89.1441964285714,-2.44214285714286,5.33160714285714,54.3233482142857,-0.0448660714285714,0.583616071428571,1.14905392036903,0.11471101198935,0.114241923865461,0.165236463788738,0.184035432128347,0.182962308134627
"35",450203,"FF",891,2830,0.314840989399293,"R",94.8556677890011,-2.37300785634119,5.4474859708193,54.3482042648709,-1.10267115600449,0.909685746352413,1.10854641014458,0.136697562281535,0.117489509809687,0.13534860037045,0.186687994982162,0.132882105426851
"36",450203,"SI",200,2830,0.0706713780918728,"R",94.2735,-2.42195,5.38235,54.3214,-1.48185,0.43985,1.09519175255951,0.147316694718262,0.145877960628002,0.163740940138338,0.153125158188822,0.200963702065171
"37",453268,"FF",120,928,0.129310344827586,"R",94.4099173553719,-1.62942148760331,5.87636363636364,54.4456198347107,-0.471818181818182,0.704380165289256,1.09859038155551,0.247619659695608,0.279976189463795,0.11976290857345,0.216252167619194,0.203002022001356
"38",453268,"SI",350,928,0.377155172413793,"R",94.9393162393162,-1.7034188034188,5.73903133903134,54.4349287749288,-1.04262108262108,0.642022792022792,1.231604570002,0.274002593501268,0.334624184316293,0.178381398929158,0.222447352384389,0.242728912973558
